textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),cleaned_text,tokens
98c02118e6,TODAY FRIDAY: I really hope you will read my messages here and reply to me soon. I could not reach you by phone before you go to work.,positive,night,31-45,Liechtenstein,38128.0,160.0,238.0,today friday really hope read message reply soon could reach phone work,"['today', 'friday', 'really', 'hope', 'read', 'message', 'reply', 'soon', 'could', 'reach', 'phone', 'work']"
f4f24160c3, whatever i know you like it.  HAHAHHAH!,positive,morning,46-60,Lithuania,2722289.0,62700.0,43.0,whatever know like ahahah,"['whatever', 'know', 'like', 'hahahhah']"
80420cfe74,oh no! my fun weekend with friends is gone! my mother has made a family weekend of it!  ****,negative,noon,60-70,Luxembourg,625978.0,2590.0,242.0,fun weekend friend gone mother made family weekend,"['fun', 'weekend', 'friend', 'gone', 'mother', 'made', 'family', 'weekend']"
5f1811bb3d,Good morning twitterland. Happy Monday,positive,night,70-100,Madagascar,27691018.0,581795.0,48.0,good morning switzerland happy monday,"['good', 'morning', 'twitterland', 'happy', 'monday']"
c7d3ab998a,Writing reports....,neutral,morning,0-20,Malawi,19129952.0,94280.0,203.0,writing report,"['writing', 'report']"
7abd932d50,thanks timmy.  turns out he has strep and a high fever.,positive,noon,21-30,Malaysia,32365999.0,328550.0,99.0,thanks tommy turn step high fever,"['thanks', 'timmy', 'turn', 'strep', 'high', 'fever']"
ed298c6e5d," oh, that is very nice!! I will do something nice next week ~ going to Madrid next weekend for few days",positive,night,31-45,Maldives,540544.0,300.0,1802.0,nice something nice next week going madrid next weekend day,"['nice', 'something', 'nice', 'next', 'week', 'going', 'madrid', 'next', 'weekend', 'day']"
3257bafde1,keeping it chilled.,positive,morning,46-60,Mali,20250833.0,1220190.0,17.0,keeping chilled,"['keeping', 'chilled']"
2c150a0703,what a beautiful day not to got to my first class,positive,noon,60-70,Malta,441543.0,320.0,1380.0,beautiful day got first class,"['beautiful', 'day', 'got', 'first', 'class']"
2252c58ab0, Fabulous. And I didn`t get that pic  Gmail be acting the fool sometimes. Can u DM me it?,positive,night,70-100,Marshall Islands,59190.0,180.0,329.0,fabulous get pick email acting fool sometimes direct message,"['fabulous', 'get', 'pic', 'gmail', 'acting', 'fool', 'sometimes', 'direct', 'message']"
7d933d9d21," yeah, it`s terrible  cockatoos are the hardest to live with, so emotional. good thing he found you, though!!",neutral,morning,0-20,Mauritania,4649658.0,1030700.0,5.0,yeah terrible cockatoo hardest live emotional good thing found though,"['yeah', 'terrible', 'cockatoo', 'hardest', 'live', 'emotional', 'good', 'thing', 'found', 'though']"
f6400f56e9,_ that sucks!,negative,noon,21-30,Mauritius,1271768.0,2030.0,626.0,suck,['suck']
4477b985e5, yes it does,positive,night,31-45,Mexico,128932753.0,1943950.0,66.0,yes,['yes']
66019ddc8f,_datti Thanks sankar for ur wishes,positive,morning,46-60,Micronesia,115023.0,700.0,164.0,anti thanks sank wish,"['datti', 'thanks', 'sankar', 'wish']"
a7cf141043,"I love waking up and thinking it`s a weekday, but then realizing it`s the weekend.",positive,noon,60-70,Moldova,4033963.0,32850.0,123.0,love waking thinking weekly realizing weekend,"['love', 'waking', 'thinking', 'weekday', 'realizing', 'weekend']"
4b2b16581a," sorry bout the cat,",negative,night,70-100,Monaco,39242.0,1.0,26337.0,sorry cat,"['sorry', 'cat']"
e1a3e4575d, You`re the only person to have joined in  #penilewords,neutral,morning,0-20,Mongolia,3278290.0,1553560.0,2.0,person joined penilewords,"['person', 'joined', 'penilewords']"
719934e5e0,Up and washed  I`m clothing myself as I type xD WOOOO,positive,noon,21-30,Montenegro,628066.0,13450.0,47.0,washed clothing type wood,"['washed', 'clothing', 'type', 'woooo']"
dcba201932, miss u too. I`m still at a club...u know...west coast ****!,negative,night,31-45,Morocco,36910560.0,446300.0,83.0,miss still club knowwest coast,"['miss', 'still', 'clubu', 'knowwest', 'coast']"
a55208f877, love love love pot psycology. My Friday night treat,positive,morning,46-60,Mozambique,31255435.0,786380.0,40.0,love love love pot psychology friday night treat,"['love', 'love', 'love', 'pot', 'psycology', 'friday', 'night', 'treat']"
c13f8a6154,Happy Star Wars Day  May the fourth be with you!,positive,noon,60-70,Myanmar (formerly Burma),54409800.0,653290.0,83.0,happy star war day may fourth,"['happy', 'star', 'war', 'day', 'may', 'fourth']"
e0eeef2f3f, Playing with lighters fire matches and grass,neutral,night,70-100,Namibia,2540905.0,823000.0,3.0,playing lighter fire match grass,"['playing', 'lighter', 'fire', 'match', 'grass']"
003816f151,_art That would be the one.  It`s awesome sauce.,positive,morning,0-20,Nauru,10824.0,20.0,541.0,art would one awesome sauce,"['art', 'would', 'one', 'awesome', 'sauce']"
69c36e5f81,"Bucky, my ferret officially has insulinoma  Now on daily prednisone. Had interview with p-doc today, have to go back monday for testing.",neutral,noon,21-30,Nepal,29136808.0,143350.0,203.0,lucky ferret officially insulinoma daily prednisone interview do today back monday testing,"['bucky', 'ferret', 'officially', 'insulinoma', 'daily', 'prednisone', 'interview', 'pdoc', 'today', 'back', 'monday', 'testing']"
898c63c69f," I`ve never been to Prague, but if i had the money, it`ll be in the 10 first cities I visit",positive,night,31-45,Netherlands,17134872.0,33720.0,508.0,never prague money first city visit,"['never', 'prague', 'money', 'first', 'city', 'visit']"
b01100d6c6,coffee time,neutral,morning,46-60,New Zealand,4822233.0,263310.0,18.0,coffee tear eye,"['coffee', 'tear', 'eye']"
131da67079," He was creepy for me at first, but I did really grow to like him. I cried like a baby when he and Tosh died.",neutral,noon,60-70,Nicaragua,6624554.0,120340.0,55.0,creep first really grow like cried like baby toss died,"['creepy', 'first', 'really', 'grow', 'like', 'cried', 'like', 'baby', 'tosh', 'died']"
2a83e56667,"_ really!? that son of a ****, screw him, ill talk to on msn later k  xox",negative,night,70-100,Niger,24206644.0,1266700.0,19.0,really son screw ill talk man later box,"['really', 'son', 'screw', 'ill', 'talk', 'msn', 'later', 'xox']"
83b44dda65," We didn`t...but we did have to wait a good twenty minutes for one.  Good night, though!",positive,morning,0-20,Nigeria,206139589.0,910770.0,226.0,didntbut wait good twenty minute one good night though,"['didntbut', 'wait', 'good', 'twenty', 'minute', 'one', 'good', 'night', 'though']"
b3fa6e5c24, I always hope they will die out but then i see the the old ones and it makes me sad,negative,noon,21-30,North Korea,25778816.0,120410.0,214.0,always hope die see old one make sad,"['always', 'hope', 'die', 'see', 'old', 'one', 'make', 'sad']"
03e41eeb4f," thanks Alen, it seems that we can only submit community news, is this an error, or must we prove ourselves",neutral,night,31-45,North Macedonia,2083374.0,25220.0,83.0,thanks alien seems submit community news error must prove,"['thanks', 'alen', 'seems', 'submit', 'community', 'news', 'error', 'must', 'prove']"
83fc759a0b, don`t follow me. You will ruin my twitter experience,negative,morning,46-60,Norway,5421241.0,365000.0,15.0,follow ruin twitter experience,"['follow', 'ruin', 'twitter', 'experience']"
ff9722bca7,Blah to car repairs... almost 600 dollars...   Shopping around for a better deal.,negative,noon,60-70,Oman,5106626.0,309500.0,16.0,bah car repair almost dollar shopping around better deal,"['blah', 'car', 'repair', 'almost', 'dollar', 'shopping', 'around', 'better', 'deal']"
ebf6233a5b,Weetabix and Choco milk  Yum!,positive,night,70-100,Pakistan,220892340.0,770880.0,287.0,weetabix clock milk sum,"['weetabix', 'choco', 'milk', 'yum']"
9e4228219d, me too!,neutral,morning,0-20,Palau,18094.0,460.0,39.0,,[]
25ce9a8b1b,I`m sad to have lost another person close to me to cancer,negative,noon,21-30,Palestine State,5101414.0,6020.0,847.0,sad lost another person close cancer,"['sad', 'lost', 'another', 'person', 'close', 'cancer']"
ed6a316e8a,_me Thanks! Kinda bittersweet though,neutral,night,31-45,Panama,4314767.0,74340.0,58.0,thanks kind bittersweet though,"['thanks', 'kind', 'bittersweet', 'though']"
4244aec072,_Nutbar Good morning  how are you? #TwitterTakeover,positive,morning,46-60,Papua New Guinea,8947024.0,452860.0,20.0,number good morning twittertakeover,"['nutbar', 'good', 'morning', 'twittertakeover']"
90751fc00f,First time to Twitter..,neutral,noon,60-70,Paraguay,7132538.0,397300.0,18.0,first tear eye twitter,"['first', 'tear', 'eye', 'twitter']"
c653189d96,Captain Jack is back,neutral,night,70-100,Peru,32971854.0,1280000.0,26.0,captain jack back,"['captain', 'jack', 'back']"
9b2b40dda6,"_la ben`s dreams make me so saddddddd  i want them to be togetherrr. i swear if this **** gets me bawlinggg, so help me..",negative,morning,0-20,Philippines,109581078.0,298170.0,368.0,ben dream make saddddddd want together swear get bawlinggg help,"['ben', 'dream', 'make', 'saddddddd', 'want', 'togetherrr', 'swear', 'get', 'bawlinggg', 'help']"
e4838b68a2,"Internet, you were so fast! And now you are so slow! Where did the fast connection go?",neutral,noon,21-30,Poland,37846611.0,306000.0,124.0,internet fast slow fast connection,"['internet', 'fast', 'slow', 'fast', 'connection']"
0ce20ef06e, 6 am.  you?,neutral,night,31-45,Portugal,10196709.0,91590.0,111.0,,[]
fb030409ab,30 year old Barbie dolls still can rock it...that girl was H-O-T!  and Ken ain`t so bad either!  now those are memories!,negative,morning,46-60,Qatar,2881053.0,11610.0,248.0,year old bare doll still rock that girl hot ken bad either memory,"['year', 'old', 'barbie', 'doll', 'still', 'rock', 'itthat', 'girl', 'hot', 'ken', 'bad', 'either', 'memory']"
ae1b11d7ec,this weather makes my fingers numb / still waiting,negative,noon,60-70,Romania,19237691.0,230170.0,84.0,weather make finger numb still waiting,"['weather', 'make', 'finger', 'numb', 'still', 'waiting']"
8739e2666f, LOL yeah ima mama  thanks. happy mama`s day and lakers day! i love it!,positive,night,70-100,Russia,145934462.0,16376870.0,9.0,laughing loud yeah mamma thanks happy mamma day layers day love,"['laughing', 'loud', 'yeah', 'mama', 'thanks', 'happy', 'mama', 'day', 'lakers', 'day', 'love']"
e9a77e014a,DONE--IT`S SUMMER!!!,neutral,morning,0-20,Rwanda,12952218.0,24670.0,525.0,donets summer,"['doneits', 'summer']"
7920a12924, I was just at Geno`s 3hrs ago.  Would have went to Pats but the Neon Lights got me lol.  Had drinks at South Philly Bar too,neutral,noon,21-30,Saint Kitts and Nevis,53199.0,260.0,205.0,genoa he ago would went pat non light got laughing loud drink south chilly bar,"['genos', 'hr', 'ago', 'would', 'went', 'pat', 'neon', 'light', 'got', 'laughing', 'loud', 'drink', 'south', 'philly', 'bar']"
8c091fb754,http://yfrog.com/0xoxij Fry bread is good but they only gave me a little pinch of lettuce  ha ha,positive,night,31-45,Saint Lucia,183627.0,610.0,301.0,cry bread good gave little pinch lecture,"['fry', 'bread', 'good', 'gave', 'little', 'pinch', 'lettuce']"
d3e52b51b7, Its WoW! effect  Thanks for the update.,positive,morning,46-60,Saint Vincent and the Grenadines,110940.0,390.0,284.0,now effect thanks update,"['wow', 'effect', 'thanks', 'update']"
4addb8e422,"got up at 8 today, and also misses his friend ",negative,noon,60-70,Samoa,198414.0,2830.0,70.0,got today also miss friend,"['got', 'today', 'also', 'miss', 'friend']"
f18b102ad6,catching up on my reading... twitter n BF break,neutral,night,70-100,San Marino,33931.0,60.0,566.0,catching reading twitter break,"['catching', 'reading', 'twitter', 'break']"
7720aca199," No, that`s not right - I remember now.  You were in a fearless tweet - we were both seen as fearless.",neutral,morning,0-20,Sao Tome and Principe,219159.0,960.0,228.0,right remember fearless sweet seen fearless,"['right', 'remember', 'fearless', 'tweet', 'seen', 'fearless']"
6115285ce8,  my thoughts dwell on a certain person,neutral,noon,21-30,Saudi Arabia,34813871.0,2149690.0,16.0,thought dwell certain person,"['thought', 'dwell', 'certain', 'person']"
a7af432585,Transition time is over; tonight I work night shift. I woke up at 1330.,neutral,night,31-45,Senegal,16743927.0,192530.0,87.0,transition tear eye tonight work night shift woke,"['transition', 'tear', 'eye', 'tonight', 'work', 'night', 'shift', 'woke']"
28db608c0d,Gonna go to work with my honey today!!!! So exciting!!!,positive,morning,46-60,Serbia,8737371.0,87460.0,100.0,going work honey today exciting,"['going', 'work', 'honey', 'today', 'exciting']"
7e45ea194d,_ aww thats too bad you lost it though,negative,noon,60-70,Seychelles,98347.0,460.0,214.0,www bad lost though,"['aww', 'bad', 'lost', 'though']"
4760319f17, this my new more private acc. Will only use it for close twitter friends,neutral,night,70-100,Sierra Leone,7976983.0,72180.0,111.0,new private act use close twitter friend,"['new', 'private', 'acc', 'use', 'close', 'twitter', 'friend']"
f3de150883,I hate going online and looking at the balance in the bank.  its always a lot lower than I need it to be.,negative,morning,0-20,Singapore,5850342.0,700.0,8358.0,hate going online looking balance bank always lot lower need,"['hate', 'going', 'online', 'looking', 'balance', 'bank', 'always', 'lot', 'lower', 'need']"
7e82aab535," actually, the web works fine. tweetdeck seems to be the culprit  sadness! it`s done this at two diff. locations",neutral,noon,21-30,Slovakia,5459642.0,48088.0,114.0,actually web work fine tweetdeck seems culprit sadness done two different location,"['actually', 'web', 'work', 'fine', 'tweetdeck', 'seems', 'culprit', 'sadness', 'done', 'two', 'different', 'location']"
bcc50747b1,_x How did your Geo ISU go? I swear I just had the worse day ever..,negative,night,31-45,Slovenia,2078938.0,20140.0,103.0,go is swear worse day ever,"['geo', 'isu', 'swear', 'worse', 'day', 'ever']"
357483f649,"And you could have it all, my empire of dirt! I`m in a&e with dad I`m freezing fully shivering Every1 else is warm  no fones allowed ffs!",negative,morning,46-60,Solomon Islands,686884.0,28000.0,25.0,could empire dirt dad freezing fully shivering every else warm bones allowed ff,"['could', 'empire', 'dirt', 'dad', 'freezing', 'fully', 'shivering', 'every', 'else', 'warm', 'fones', 'allowed', 'ffs']"
261a5bbd14, tell me what you think of Pride Prejudice and Zombies . . . if you`re not all hyped up on sugar,neutral,noon,60-70,Somalia,15893222.0,627340.0,25.0,tell think pride prejudice combine hoped sugar,"['tell', 'think', 'pride', 'prejudice', 'zombie', 'hyped', 'sugar']"
b03e2a23e5,"_tdh Can you install ruby, gems and rails on keep? Please?",neutral,night,70-100,South Africa,59308690.0,1213090.0,49.0,th install ruby gem rail keep please,"['tdh', 'install', 'ruby', 'gem', 'rail', 'keep', 'please']"
ad37dcf4ff,Out for ultimate training. looking forward to the sunset!,positive,morning,0-20,South Korea,51269185.0,97230.0,527.0,ultimate training looking forward sunset,"['ultimate', 'training', 'looking', 'forward', 'sunset']"
5cd1ac2c57,going to work once again. what a great few days off i had. now it`s over  but atleast i get 2 more commin up wahooooooo,positive,noon,21-30,South Sudan,11193725.0,610952.0,18.0,going work great day least get common wahooooooo,"['going', 'work', 'great', 'day', 'atleast', 'get', 'commin', 'wahooooooo']"
7f0a146e26, Good to see you back. Sorry that happened to you,neutral,night,31-45,Spain,46754778.0,498800.0,94.0,good see back sorry happened,"['good', 'see', 'back', 'sorry', 'happened']"
3626f85ac4,My 1st Mothers Day Tomorrow,neutral,morning,46-60,Sri Lanka,21413249.0,62710.0,341.0,mother day tomorrow,"['mother', 'day', 'tomorrow']"
cbd04fb4eb,"'you said 'darling what happened? did I fall asleep, and you carry me home? Cuz I know I wasn`t here'' Goodnight twitterererers",positive,noon,60-70,Sudan,43849260.0,1765048.0,25.0,said darling happened fall asleep carry home cut know goodnight twitterererers,"['said', 'darling', 'happened', 'fall', 'asleep', 'carry', 'home', 'cuz', 'know', 'goodnight', 'twitterererers']"
b8f7efe383," I just about clear my whole office and no sign of it  next place is truck, I have yet to fully clean under back seat lol!",neutral,night,70-100,Suriname,586632.0,156000.0,4.0,clear whole office sign next place truck yet fully clean back seat laughing loud,"['clear', 'whole', 'office', 'sign', 'next', 'place', 'truck', 'yet', 'fully', 'clean', 'back', 'seat', 'laughing', 'loud']"
